source,target,color,vuln_score,hygiene_color,vuln_weight,hygiene_weight,time
furo,sphinx-basic-ng,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
furo,pygments,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx-issues,pre-commit,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx-issues,sphinx,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,zest.releaser[recommended],#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,build,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,docutils,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,packaging,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pyroma,setuptools,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
oauthlib,blinker,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
oauthlib,pyjwt,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
requests,charset-normalizer,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
requests,idna,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
requests,urllib3,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
requests,certifi,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
requests,chardet,#74b9ff,#d500f9,#d500f9,0,0,2023-12-19T20:22:53+05:30
rst.linker,python-dateutil,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
rst.linker,six,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,pathlib2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,aspectlib,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,elasticsearch,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,pygal,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,pygaljs,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,py-cpuinfo,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-benchmark,statistics,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-xdist,execnet,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
